ein,total_revenue,program_expenses,tax_year,efficiency_ratio
65-0768645,863004.0,959418.0,2023,1.1117190650333022
65-0791636,1218519.0,973199.0,2024,0.798673635782454
65-0820596,2604928.0,2830768.0,2023,1.086697213896123
65-0870180,1606365.0,1616151.0,2023,1.0060920152020245
65-0959425,1741587.0,1463310.0,2022,0.8402164232966829
65-0971509,745520.0,737698.0,2022,0.9895079944200021
65-1059288,837650.0,727874.0,2023,0.8689476511669552
65-1190535,13192537.0,12939933.0,2023,0.9808525077473726
65-1238414,1486750.0,1441423.0,2023,0.9695126954767109
68-0007197,3145170.0,1262580.0,2022,0.40143458064269977
68-0012837,1647877.0,1329002.0,2023,0.8064934458093657
68-0132934,8806784.0,7614952.0,2023,0.8646688734502856
68-0248670,6055016.0,1162854.0,2023,0.19204804743703402
68-0289600,10648366.0,8698650.0,2023,0.816899982588878
68-0327714,831664.0,150.0,2023,0.00018036129975567057
68-0358026,2623206.0,2634577.0,2023,1.004334772030866
68-0360646,1071144.0,1557754.0,2023,1.4542899927554092
68-0372707,3777425.0,1256805.0,2023,0.33271474615644253
68-0385944,-907521.0,10143.0,2023,
68-0412326,5618665.0,4025475.0,2023,0.7164468783954907
68-0434502,14884731.0,3439352.0,2023,0.23106578143736692
68-0486556,1271519.0,1741563.0,2023,1.3696712357424465
71-0236913,254830565.0,248082086.0,2023,0.973517780333768
71-0407683,37884851.0,37388479.0,2024,0.9868978764097555
71-0448822,984728.0,772354.0,2023,0.7843323232405294
71-0486446,1927051.0,2315680.0,2024,1.2016703242415483
71-0557895,11271658.0,11201035.0,2023,0.9937344621350293
71-0569731,3911534.0,4232854.0,2024,1.0821467996954648
71-0689680,14224173.0,11732263.0,2023,0.8248116076765939
71-0751575,1063554.0,1114919.0,2023,1.0482956201565694
71-0759299,20145934.0,20942964.0,2023,1.039562821957026
71-0761800,485055.0,481578.0,2023,0.9928317407304327
71-0779347,610634.0,637620.0,2023,1.044193412093005
71-0835247,18692278.0,19124186.0,2023,1.0231062260041286
71-1014135,1002001.0,973662.0,2023,0.9717175930962145
72-0693091,2369759.0,2622136.0,2024,1.106499015300712
72-0793816,1939773.0,2646532.0,2024,1.3643513957561013
72-0834346,853810.0,906504.0,2023,1.0617163069066888
72-0859660,1987264.0,924763.0,2023,0.46534481578693115
72-0910067,5802753.0,4065847.0,2024,0.700675524186537
72-0933181,7479178.0,6655287.0,2023,0.8898420387908939
72-0986472,2328949.0,2408824.0,2023,1.0342965861425046
72-1116016,2061363.0,2134028.0,2023,1.035250948037779
72-1234351,606247.0,936328.0,2022,1.5444661994203683
72-1273159,1139832.0,1019896.0,2023,0.8947774759789162
72-1296054,1619728.0,1923626.0,2022,1.187622860134541
72-1308278,756116.0,650395.0,2023,0.8601788614445403
72-1327147,746225.0,869466.0,2023,1.1651526014271836
72-1436129,2004740.0,1942019.0,2023,0.9687136486526932
72-1508267,937603.0,571048.0,2023,0.6090509522687108
72-1510673,937506.0,889007.0,2023,0.948268064417721
72-1552640,2161299.0,2311752.0,2023,1.0696123026013522
72-1553662,1429098.0,675559.0,2024,0.4727170564929767
73-0685955,3274673.0,2698786.0,2023,0.824139081978567
73-0783486,2338011.0,2311578.0,2023,0.9886942362546626
73-0790960,15513649.0,14072340.0,2021,0.9070941336883411
73-1004845,585432.0,655138.0,2023,1.1190676286912913
73-1028332,8909055.0,8517635.0,2023,0.9560649249555648
73-1058658,1132920.0,1167634.0,2023,1.0306411750167708
73-1097811,1832845.0,1790805.0,2024,0.9770629813213884
73-1115656,1411337.0,1279312.0,2023,0.9064539511116055
73-1173571,4035083.0,1970434.0,2023,0.48832551895462867
73-1440267,4943559.0,5950638.0,2023,1.203715379951974
73-1473840,6601920.0,4834421.0,2023,0.7322750048470748
73-1486908,751883.0,584293.0,2023,0.7771062785034374
73-1572250,1131327.0,1325796.0,2023,1.1718945981135427
73-1575885,4579529.0,3312209.0,2023,0.7232641173360841
73-1633096,8451594.0,7703400.0,2023,0.9114730310045656
74-1100163,23213612.0,33579070.0,2023,1.4465249957654156
74-1282696,471054211.0,566993326.0,2023,1.2036689467149249
74-1297211,9914295.0,8773802.0,2022,0.8849647907390289
74-1460204,7877017.0,7199544.0,2023,0.9139937110710818
74-1589570,6021422.0,2399593.0,2023,0.39850935543132504
74-1592603,1622342.0,1546483.0,2022,0.9532410552152382
74-1623486,892960.0,884053.0,2023,0.9900253090843935
74-1655329,9622585.0,8605090.0,2023,0.8942597025643317
74-1883434,9808440.0,9768586.0,2023,0.9959367646639017
74-2029166,14413466.0,14814054.0,2023,1.0277926211502493
74-2172517,6359762.0,6375376.0,2023,1.0024551233206527
74-2270453,281880.0,293659.0,2023,1.0417872853696608
74-2304144,1709808.0,1604069.0,2023,0.9381573837530296
74-2379330,2287595.0,2022871.0,2023,0.8842784671237697
74-2395660,964225.0,901804.0,2021,0.9352630350799865
74-2444724,645617.0,634227.0,2023,0.9823579614539271
74-2524800,1252239.0,1100857.0,2024,0.8791109364905582
74-2576856,4187782.0,3137173.0,2023,0.7491251932407179
74-2678601,25916885.0,26233144.0,2023,1.0122028168122827
74-2685268,25488130.0,18150001.0,2023,0.7120962189066048
74-2699491,904893.0,997899.0,2023,1.102781212806376
74-2746185,88121465.0,34965677.0,2023,0.3967895563243303
74-2758007,7818213.0,6795611.0,2023,0.8692025914361761
74-2759890,13449331.0,13151175.0,2023,0.9778311649850836
74-2783782,844017.0,899500.0,2023,1.065736827575748
74-2824054,9800885.0,10322264.0,2021,1.0531971347485456
74-2848203,1361684.0,1646846.0,2023,1.2094186316355338
74-2852195,1109935.0,1083936.0,2023,0.9765761058079978
74-2867580,88151369.0,86670128.0,2023,0.983196619442178
74-2912461,2022570.0,1970633.0,2023,0.9743212843066
74-2930580,6641730.0,6641140.0,2023,0.9999111677228674
74-2941598,78467797.0,82150138.0,2022,1.0469280538104058
74-2982915,4346797.0,4700408.0,2023,1.081349784680536
74-2995059,945995.0,917509.0,2023,0.9698877901045989
74-3018462,4859282.0,5759143.0,2023,1.1851839428129505
74-3061811,2319437.0,1355477.0,2023,0.584399145137376
74-3162757,434957.0,374007.0,2021,0.85987120565941
74-3225684,1843563.0,1814912.0,2023,0.9844588983397909
75-0703337,12719889.0,12942467.0,2023,1.0174984231387554
75-1047527,788660349.0,761823477.0,2023,0.9659715718762476
75-1285348,1729599.0,1523562.0,2023,0.8808758561955691
75-1590896,27349422.0,24496584.0,2023,0.8956892763583816
75-1633066,2933911.0,2795048.0,2023,0.952669661758656
75-1641173,2663992.0,3082588.0,2023,1.1571311024958033
75-1670281,12828939.0,11856746.0,2023,0.9242187526185914
75-1688689,1220986.0,1124614.0,2023,0.921070348062959
75-1734175,7085888.0,7230770.0,2023,1.0204465551812278
75-1748586,53503130.0,44708893.0,2023,0.8356313546515877
75-1842956,11759493.0,4608151.0,2023,0.39186646907311395
75-1943648,854165.0,1057006.0,2023,1.237472853605568
75-1957156,8144172.0,7993413.0,2023,0.9814887259257294
75-2246348,24963286.0,32807021.0,2023,1.3142108374674712
75-2305037,3848458.0,3702708.0,2023,0.9621276885443468
75-2401109,13670612.0,13472176.0,2023,0.9854844830648402
75-2443511,3455855.0,3458714.0,2023,1.0008272916543084
75-2531526,921335.0,1283505.0,2023,1.3930926318874242
75-2627746,1350019.0,1316594.0,2023,0.9752410891994854
75-2731061,2692362.0,2117560.0,2023,0.7865064207561985
75-2766222,2658588.0,2450107.0,2023,0.9215820578442391
75-2770738,551641981.0,451744572.0,2023,0.8189089800255793
75-2771437,48751227.0,41908008.0,2023,0.8596298099327838
75-2791607,2017097.0,2319165.0,2023,1.1497538293894642
75-2792161,928096.0,132165.0,2023,0.1424044495397028
75-2805439,6371375.0,5875567.0,2023,0.9221819465970846
75-2821401,2149875.0,2109074.0,2023,0.9810216873074016
75-2839577,1130979.0,536969.0,2022,0.4747824672252977
75-2839932,31386288.0,31311948.0,2023,0.9976314497592069
75-2849911,49529.0,1069.0,2023,0.021583314825657694
75-2865891,3079496.0,2631960.0,2023,0.8546723230035045
75-2870676,1067975.0,953204.0,2024,0.8925340012640746
75-2917844,2499686.0,1826267.0,2023,0.7305985631795353
75-2978558,864868.0,982556.0,2023,1.1360762567235694
75-3155083,1835853.0,2371299.0,2023,1.2916606068132905
75-3192344,6017426.0,6035051.0,2023,1.0029289932273366
75-6114836,4940204.0,10144622.0,2023,2.0534824067993953
76-0252589,3873351.0,2258447.0,2023,0.5830731581000534
76-0465911,2958242.0,2467642.0,2022,0.834158260209949
76-0485959,1813977.0,1710952.0,2023,0.9432049028185032
76-0542634,26661193.0,520070.0,2023,0.019506628979430892
76-0573676,2298249.0,2405253.0,2023,1.0465589237719672
76-0580544,2782264.0,5222706.0,2021,1.87714249977716
76-0586364,14332736.0,9429639.0,2023,0.6579092086814409
76-0590599,1226573.0,1094415.0,2023,0.8922542726767995
76-0631349,1505928.0,1499417.0,2023,0.9956764201210151
76-0685688,630442.0,605094.0,2023,0.9597932878837387
76-0690838,7585951.0,7462803.0,2023,0.9837663069534723
76-0695546,988743.0,1004977.0,2023,1.016418826732528
76-0698013,7997497.0,6358243.0,2019,0.7950291197358373
77-0222294,2296500.0,6431113.0,2023,2.8003975615066405
77-0262053,3162223.0,2920126.0,2023,0.9234408832014693
77-0282660,3302404.0,3262257.0,2023,0.9878430985427585
77-0322201,1007831.0,637330.0,2023,0.63237784906398
77-0333450,1044201.0,1141757.0,2023,1.0934264571667716
77-0363955,1658543.0,1667781.0,2023,1.0055699490456382
77-0376230,1510942.0,1388171.0,2023,0.91874539194754
77-0377245,5710240.0,4826404.0,2023,0.8452191151335146
77-0388915,1420049.0,1591161.0,2023,1.1204972504469917
77-0408564,956266.0,901657.0,2023,0.9428935045269831
77-0429830,3026207.0,3114878.0,2023,1.029301035917239
77-0439585,7690202.0,7460862.0,2023,0.9701776364261953
77-0450519,1776810.0,1771481.0,2023,0.9970008048131201
77-0500020,1163667.0,599331.0,2023,0.5150365181791698
77-0526246,895353.0,941651.0,2023,1.0517092141311863
77-0568015,867748.0,1047162.0,2023,1.2067581832513588
77-0592408,1001252.0,1059407.0,2023,1.0580822809842079
80-0153639,8072714.0,1108422.0,2023,0.13730475277583226
80-0202027,44371283.0,43720003.0,2023,0.9853220381299319
80-0233384,1777372.0,1630520.0,2023,0.9173768912754336
80-0251526,2676554.0,1388559.0,2023,0.5187860958531006
80-0764192,388942355.0,362606275.0,2023,0.9322879607699193
80-0773742,1062313.0,982488.0,2023,0.9248573631312053
80-0854238,1139435.0,1115784.0,2023,0.979243221421143
81-0224734,21678257.0,20053755.0,2023,0.9250630712607568
81-0226578,39283378.0,34916768.0,2023,0.888843316885834
81-0236460,16613134.0,15924724.0,2023,0.9585623037772404
81-0245848,15686324.0,15089380.0,2023,0.9619449400637141
81-0269223,5183566.0,5132413.0,2023,0.9901316969823477
81-0307201,7283367.0,7399874.0,2023,1.0159963104976037
81-0369020,2006588.0,2204049.0,2023,1.098406349484797
81-0373589,8677534.0,8239353.0,2023,0.9495039719809798
81-0463482,47126946.0,55318685.0,2023,1.1738228273905125
81-0541460,1444890.0,1428733.0,2023,0.9888178338835483
81-0543240,7755830.0,4372412.0,2023,0.5637581019697441
81-0549382,119226050.0,90873328.0,2023,0.7621935642420428
81-0620077,1940033.0,2092218.0,2023,1.0784445419227404
81-0817660,128704242.0,117133192.0,2023,0.9100958148683242
81-0838614,1189676.0,1294867.0,2023,1.088419872301366
81-0851756,330353913.0,287116184.0,2023,0.8691169461037986
81-0864789,164575967.0,171028562.0,2023,1.0392073953300849
81-0875069,21215055.0,17333692.0,2023,0.8170467623110098
81-1381404,12563325.0,14952475.0,2022,1.1901686058428003
81-1563572,15229217.0,15153918.0,2023,0.9950556223606243
81-1645149,535453.0,565119.0,2023,1.055403555494133
81-1665556,512503.0,422705.0,2023,0.8247854158902485
81-2116147,741983.0,1088074.0,2023,1.4664406057820731
81-2309847,1952806.0,1909121.0,2023,0.977629626291603
81-2417744,455312.0,729673.0,2023,1.6025780124398215
81-2614437,157936.0,238134.0,2022,1.5077879647452133
81-2677745,11066443.0,11943126.0,2023,1.0792199444753838
81-2751731,2334494.0,2292465.0,2023,0.981996526870491
81-3052133,1379462.0,2026852.0,2023,1.4693061497888307
81-3074181,581471.0,116950.0,2023,0.2011278292468584
81-3257997,14891498.0,15368141.0,2023,1.032007726825065
81-3600755,1629585.0,1659001.0,2023,1.018051221630047
81-3747248,28253170.0,24791269.0,2023,0.8774685814016622
81-3799704,1252780.0,1297799.0,2023,1.035935279937419
81-3886910,841984.0,1070319.0,2023,1.2711868634083308
81-4454819,1345752.0,566371.0,2023,0.420858375094371
81-4653473,13615624.0,5374923.0,2023,0.3947614152682242
81-4670687,58152595.0,64221821.0,2023,1.1043672427687878
81-4899129,1454655.0,1994366.0,2023,1.3710233698024616
81-4930735,185877.0,173395.0,2023,0.9328480661943113
81-5128459,266735187.0,253880393.0,2023,0.9518069057758023
81-5458014,714170.0,632244.0,2023,0.88528501617262
82-0352547,863438.0,839415.0,2023,0.9721775043488936
82-0380784,1496882.0,1213497.0,2023,0.8106831400203891
82-0508784,18272008.0,17154035.0,2023,0.9388149895731219
82-0541383,4141251.0,3207166.0,2023,0.7744437610760613
82-0551704,376526447.0,254902000.0,2023,0.6769829902545995
82-0558836,11645837.0,12337778.0,2023,1.0594153086635165
82-0855915,3949958.0,473081.0,2023,0.11976861526122556
82-1249028,314222.0,474101.0,2022,1.5088090585636906
82-1305690,2675806.0,2674212.0,2024,0.9994042916414718
82-1338688,810645.0,693343.0,2023,0.8552979417624238
82-1340617,110070.0,10155.0,2023,0.092259471245571
82-1353618,592774.0,523231.0,2023,0.8826821014416961
82-1682066,66339243.0,52275783.0,2023,0.7880069267597762
82-1710458,7121393.0,7259906.0,2023,1.019450267665329
82-1961357,158699.0,160280.0,2023,1.0099622555907726
82-1993081,6161035.0,7164645.0,2023,1.1628963315416971
82-2631641,4131718.0,4802049.0,2023,1.1622402593787862
82-2640505,939781.0,1185522.0,2023,1.2614875167725246
82-2709135,1680818.0,1869350.0,2024,1.1121668140155567
82-2748395,21466162.0,26920213.0,2023,1.2540766719267282
82-2913146,510146282.0,578474728.0,2023,1.1339389277368095
82-2923189,961947.0,931244.0,2023,0.9680824411324117
82-3228207,1433302.0,1450034.0,2023,1.011673743565557
82-3294057,3229783.0,2998971.0,2023,0.9285363753540099
82-3300758,32981381.0,27841964.0,2023,0.8441721709591239
82-3591958,2269223.0,2007937.0,2023,0.8848566227294541
82-3733402,4875890.0,797071.0,2023,0.16347189948911892
82-3791092,1901190.0,2278127.0,2023,1.198263719039128
82-4052186,137294277.0,120094801.0,2023,0.8747254701665387
82-4308876,8906072.0,2421343.0,2023,0.2718755249227718
82-4314522,84316714.0,95205379.0,2023,1.129140054011118
82-4462446,462964.0,293726.0,2023,0.634446738839305
82-5255262,2817958.0,3384280.0,2023,1.2009689285645848
82-5388429,51734323.0,51347295.0,2023,0.9925189317737858
82-5426152,346677901.0,340115753.0,2023,0.9810713403390544
83-0292017,1010886.0,1009640.0,2023,0.9987674178888618
83-0309016,875194.0,815880.0,2023,0.9322275975383744
83-0370410,5000.0,244206.0,2011,48.8412
83-0459992,838832.0,1048391.0,2024,1.249822372060198
83-0606549,913597.0,55440.0,2023,0.06068321152543189
83-1125021,1157691.0,566226.0,2023,0.4890994229030026
83-1193631,3189298.0,1542890.0,2023,0.4837710367610678
83-1248921,9957848.0,14491488.0,2022,1.455283109362585
83-1299512,2901275.0,2678931.0,2023,0.9233633488724785
83-1605004,1043372901.0,1064566596.0,2023,1.0203126753432903
83-1869297,74355931.0,77978091.0,2023,1.0487138006516252
83-2191732,2873364.0,118033.0,2023,0.04107833187859248
83-2249459,91746203.0,91433911.0,2023,0.9965961316132069
83-2425004,2470586.0,2426306.0,2023,0.9820771266412098
83-2428033,1042160.0,817787.0,2023,0.7847038842404237
83-2464309,567149.0,653642.0,2023,1.15250489730212
83-2470471,651080.0,446799.0,2023,0.6862428580205198
83-2483067,1158086.0,1412094.0,2023,1.2193343154135359
83-2707481,5750967.0,7106607.0,2023,1.2357238356610287
83-3172348,3082523.0,2787194.0,2023,0.9041924423597164
83-3223257,802926.0,227161.0,2023,0.28291648296356076
83-3776985,0.0,555629.0,2023,
83-4119436,844470.0,657593.0,2023,0.7787049865596173
83-4538290,19470844.0,19571785.0,2023,1.0051842128671977
83-4627390,3026533.0,205545.0,2023,0.06791434291316169
83-4642238,785546.0,798760.0,2023,1.0168214210243576
83-6000182,35495153.0,38254836.0,2023,1.077748164657862
84-0255530,124667103.0,123277692.0,2023,0.9888550309860011
84-0404253,62909574.0,65148258.0,2023,1.0355857440713236
84-0412668,304141627.0,277807954.0,2023,0.9134164130712696
84-0674500,1043510.0,1244017.0,2023,1.1921466972046266
84-0745911,2756974.0,2655407.0,2024,0.9631599717661465
84-0746803,3913662.0,3391433.0,2023,0.8665625697875801
84-0777280,2951981.0,743894.0,2023,0.25199823440598024
84-0811596,1552380.0,1449697.0,2023,0.9338544686223734
84-0815774,1877810.0,1740921.0,2023,0.9271017834605205
84-0909291,23400819.0,12113952.0,2023,0.5176721378854304
84-1049318,1884486.0,1689631.0,2023,0.896600452324931
84-1217901,8312100.0,5336740.0,2023,0.6420447299719686
84-1229714,1463220.0,1972212.0,2023,1.3478574650428508
84-1291988,413651.0,88565.0,2023,0.21410561076849807
84-1295393,2221071.0,1925691.0,2023,0.8670101045846801
84-1300818,722856.0,577781.0,2023,0.7993030423763516
84-1304443,1434394.0,1346446.0,2023,0.9386863023688052
84-1312666,1466261.0,1399276.0,2023,0.954315773249101
84-1313876,1121705.0,1356498.0,2022,1.2093179579301152
84-1324465,2116628.0,1878979.0,2023,0.8877228308422642
84-1335158,3229718.0,4473857.0,2023,1.3852159848011498
84-1454927,1039553.0,1944640.0,2023,1.8706501736804184
84-1462250,1462340.0,1532901.0,2023,1.0482521164708618
84-1559406,9783164.0,3996767.0,2023,0.40853521416997607
84-1602733,108115790.0,114894903.0,2023,1.0627023397784912
84-2280561,5260403.0,3377748.0,2022,0.6421082187049167
84-2444519,444536.0,242134.0,2023,0.5446892940054349
84-2837062,1224246.0,1146550.0,2023,0.936535630910781
84-2909645,2025215.0,2062043.0,2023,1.018184735941616
84-2983836,2637266.0,417348.0,2023,0.15825024855285738
84-3215567,71729.0,61891.0,2020,0.8628448744580295
84-3391892,2475554.0,1219926.0,2023,0.4927890888261779
84-3654542,85768806.0,90174323.0,2023,1.051365026580876
84-3702899,2045580.0,1753943.0,2022,0.8574306553642488
84-3839351,3820981.0,3801384.0,2023,0.9948712123928384
84-4037419,12416204.0,11592398.0,2023,0.9336507357643287
84-4125422,5058810.0,7602905.0,2023,1.5029038449753993
84-4273963,39769109.0,59813796.0,2023,1.504026554882082
84-4423856,0.0,18732.0,2020,
84-4743270,2786455.0,1114547.0,2023,0.3999874392373105
84-5074208,375087951.0,342974365.0,2023,0.9143838507358505
84-5088508,1521588.0,431118.0,2023,0.2833342534247115
85-0141285,47456085.0,50334189.0,2023,1.0606477335835858
85-0206752,3164813.0,3064736.0,2023,0.968378226454454
85-0285504,3889280.0,3544970.0,2023,0.9114720462399211
85-0455143,861286.0,504563.0,2023,0.5858251498340853
85-0462470,5611257.0,3920534.0,2023,0.698690863740513
85-0472887,985366.0,909376.0,2024,0.9228814470968147
85-0941543,1146192.0,263309.0,2023,0.22972503734103886
85-1218118,641125.0,571489.0,2023,0.8913846753753168
85-1374727,12346796.0,536427.0,2023,0.043446656120340856
85-1376874,330499.0,243633.0,2023,0.7371671321244543
85-1438188,3576416.0,3965945.0,2023,1.1089160209550566
85-1941193,117227793.0,96626881.0,2023,0.824265974196068
85-2594179,308651.0,275925.0,2023,0.8939708602920451
85-2845792,847865.0,775249.0,2023,0.9143542898928485
85-2873226,969046.0,1442191.0,2023,1.4882585553214192
85-3053540,259192.0,212074.0,2023,0.8182119818512917
85-3261449,1076620.0,1459827.0,2023,1.3559352417751853
85-4102045,868380.0,863387.0,2023,0.994250213040374
86-0146520,14889240.0,15441166.0,2023,1.0370687825570681
86-0462786,3847744.0,4212290.0,2023,1.0947427895410922
86-0581455,1046419.0,956566.0,2021,0.9141328664712701
86-0601113,1111451.0,1084646.0,2023,0.9758828774277949
86-0615007,3526460.0,3546421.0,2024,1.0056603506065573
86-0635950,3975344.0,4142814.0,2023,1.0421271718875147
86-0688577,882279.0,70381.0,2014,0.07977181821169947
86-0709757,881686.0,674288.0,2023,0.764771131672727
86-0739825,8173267.0,6240286.0,2023,0.7634995895766038
86-0750139,1891286.0,2070561.0,2023,1.0947900000317246
86-0781669,653799.0,2137391.0,2023,3.269186707229592
86-0793043,4374450.0,2021406.0,2023,0.46209374892843674
86-0852629,20582457.0,22373670.0,2023,1.0870261990587422
86-1017490,1003528.0,583739.0,2023,0.5816868089380665
86-1065925,1066950.0,991459.0,2023,0.9292459815361545
86-1764266,676317.0,229867.0,2023,0.3398805589686493
86-2303900,40121.0,14161.0,2022,0.3529573041549313
86-2537776,5045113.0,952403.0,2022,0.18877733759382595
86-3258250,2851028.0,1127186.0,2023,0.3953612521518554
86-3663621,210795.0,129667.0,2023,0.6151331862710216
86-3969289,2654331.0,2600345.0,2023,0.9796611650920702
87-0276435,123401691.0,117777620.0,2023,0.954424684504526
87-0288909,15677936.0,12939916.0,2023,0.8253583890124312
87-0459593,1632943.0,1599969.0,2023,0.9798070110224301
87-0465916,1062351.0,1054433.0,2023,0.9925467194928983
87-0476889,14493892.0,14628564.0,2023,1.0092916381604058
87-0529257,2813504.0,3280624.0,2022,1.1660278428607174
87-0540153,1807588.0,1547788.0,2023,0.8562725576846051
87-0540825,1981614.0,1938514.0,2022,0.9782500527347909
87-0559307,8803399.0,6477953.0,2024,0.7358468019000388
87-0620659,16862552.0,16147329.0,2023,0.9575851270910832
87-0729403,1789799.0,1522401.0,2023,0.8505988661296604
87-0741588,19349290.0,19982557.0,2023,1.0327281776230548
87-0771027,1281706.0,561307.0,2023,0.43793740530199593
87-0950609,852867.0,260602.0,2023,0.30555995248966134
87-1061849,13187456.0,12639399.0,2023,0.9584410366942646
87-1560240,510539.0,528638.0,2023,1.0354507686973964
87-1877002,1700649.0,1737410.0,2023,1.0216158654725342
87-3077790,6253058.0,4507245.0,2024,0.720806523784043
87-3163918,7500.0,13378.0,2023,1.7837333333333334
87-3860174,181441.0,163440.0,2023,0.9007886861293753
87-4131795,101693.0,141716.0,2023,1.393566912176846
87-6125806,2337859.0,2283113.0,2023,0.9765828478107533
88-0247057,2424479.0,2170926.0,2023,0.8954195932404446
88-0285930,3330744.0,3177091.0,2023,0.9538682648681496
88-0294837,2255756.0,1045893.0,2023,0.463655200296486
88-0435559,107805941.0,99675346.0,2023,0.924581197245892
88-0465561,3105528.0,2445704.0,2023,0.7875324260480021
88-0502318,114789624.0,63592276.0,2023,0.5539897578199228
88-0502320,404540011.0,388242567.0,2023,0.9597136412793542
88-1127275,1043855.0,564806.0,2023,0.5410770653012152
88-3038334,111176.0,322730.0,2023,2.9028747211628407
88-3647066,130325.0,131004.0,2023,1.005210051793593
90-0475369,205484800.0,218583109.0,2023,1.0637434447706107
90-0605040,6510406.0,633177.0,2022,0.0972561465444705
90-0766970,1018565.0,874146.0,2023,0.8582132706307403
91-0598103,11543228.0,11015963.0,2023,0.9543225690422125
91-0614877,2371830.0,2470657.0,2024,1.0416669828781995
91-0686012,72019775.0,75261505.0,2023,1.0450116651988985
91-1057994,7691074.0,7640877.0,2023,0.9934733432547912
91-1148798,3205304.0,2687813.0,2023,0.8385516631183813
91-1176122,2705648.0,2487909.0,2023,0.9195242692323613
91-1286274,128924851.0,118425016.0,2023,0.9185584864472716
91-1403639,1373455.0,1181593.0,2023,0.8603070359057996
91-1455635,962890.0,951548.0,2023,0.9882208767356604
91-1469975,1236784.0,496681.0,2023,0.4015907385606541
91-1565651,22126975.0,3777581.0,2023,0.17072288462385843
91-1630508,782373.0,911862.0,2023,1.1655080121629964
91-1643002,2134100.0,1975444.0,2023,0.9256567171172859
91-1663391,1453365.0,1470644.0,2024,1.0118889611350212
91-1669492,1443575.0,1331456.0,2023,0.9223324039277488
91-1691325,1722067.0,1668913.0,2024,0.969133605138476
91-1700810,1709291.0,1917150.0,2023,1.1216053907731334
91-1755886,4523613.0,2693587.0,2023,0.5954503623541625
91-1787129,2204630.0,2301526.0,2023,1.0439511391934246
91-1821187,2248007.0,1782955.0,2023,0.7931269786971304
91-1868360,860896.0,984529.0,2023,1.1436096810764598
91-1919863,1937240.0,4353215.0,2023,2.2471221944622246
91-1955616,7784020.0,8281800.0,2023,1.0639489621044138
91-1962947,1948857.0,2060901.0,2023,1.0574921607896322
91-2061674,2542168.0,2620999.0,2023,1.0310093589408724
91-2147601,1141376.0,1348738.0,2023,1.1816772036559382
91-2148404,663000.0,19176.0,2023,0.028923076923076923
91-2169497,687836.0,551253.0,2024,0.8014308643339401
91-2193633,8003392.0,8458608.0,2023,1.0568778837772785
91-2198760,7194680.0,4710247.0,2023,0.6546847114812612
91-2198765,2569733.0,2237423.0,2022,0.8706830631820505
91-6071384,30396800.0,24612805.0,2023,0.8097169767870303
92-0078235,8005903.0,6890592.0,2023,0.860688919163772
92-1493729,74766.0,29240.0,2023,0.3910868576625739
92-1553413,916819.0,218102.0,2023,0.2378899215657616
92-2694655,35010.0,48973.0,2023,1.3988289060268495
93-0421470,24871020.0,26038741.0,2023,1.0469510699601383
93-0547036,17145500.0,16915991.0,2023,0.9866140386690385
93-0573822,10601038.0,12876835.0,2023,1.2146768080635122
93-0607742,833590.0,911300.0,2023,1.0932232872275338
93-0710963,4491542.0,4100096.0,2023,0.912848193337611
93-0736825,6792149.0,6871552.0,2023,1.0116904090296017
93-0786506,993684.0,833529.0,2023,0.8388270315311508
93-0793127,10148730.0,8680841.0,2023,0.8553622965632153
93-0798451,786704.0,600882.0,2023,0.7637968028635929
93-0801200,27913722.0,25454684.0,2023,0.9119057644838621
93-0813981,30362375.0,28721293.0,2023,0.9459501438869654
93-0860753,9979815.0,7879267.0,2023,0.7895203468200562
93-0889144,1007834.0,907607.0,2023,0.9005520750441045
93-1037330,8070132.0,7754027.0,2023,0.9608302565559027
93-1067826,1116765.0,1239124.0,2024,1.1095655755687186
93-1102851,801124.0,641032.0,2023,0.8001657670972284
93-1116265,3242688.0,3139997.0,2023,0.9683315200228946
93-1122800,974255.0,873923.0,2023,0.8970166948078275
93-1290320,10403303.0,1933931.0,2023,0.1858958640347205
93-1305493,94624460.0,91518850.0,2023,0.9671796277622087
93-1308023,1670505.0,1639488.0,2023,0.9814325608124489
93-1329784,158736712.0,133617806.0,2023,0.8417574253396404
93-2188178,7261929.0,9263.0,2023,0.001275556398306841
93-6031270,31459792.0,29145609.0,2023,0.9264399777341186
93-6087366,10903120.0,5318813.0,2023,0.4878248611406643
94-1156621,4658111308.0,4221939186.0,2023,0.9063628811851484
94-1196203,9914543261.0,10126687245.0,2023,1.021397252340861
94-1575233,66107067.0,64655261.0,2023,0.9780385658313959
94-1583439,129470266.0,134894885.0,2023,1.0418985699774495
94-2191240,5560940.0,5373153.0,2023,0.9662310688480724
94-2211685,8083699.0,7599917.0,2023,0.9401533877003585
94-2221680,16582373.0,847817.0,2020,0.05112760399250457
94-2221849,26847693.0,26797990.0,2023,0.9981487049930138
94-2319894,8533146.0,4329478.0,2023,0.5073718415224584
94-2450442,3014031.0,5148646.0,2023,1.708225960516
94-2462783,4210265.0,3985776.0,2023,0.946680553361843
94-2465776,1998333.0,1683476.0,2023,0.8424401738849331
94-2508419,9893992.0,2492784.0,2023,0.2519492637552163
94-2520559,2577316.0,2800864.0,2023,1.0867367447375487
94-2562423,4139662.0,4049894.0,2023,0.9783151378059368
